Date,Sales,Year,Month,Day,DayOfWeek,Week,Quarter,DayOfYear,IsWeekend,Lag_1,Lag_7,Lag_30,RollingMean_7,RollingMean_30,RollingStd_7,ExpandingMean,Z_Score,Anomaly,Anomaly Type
2016-08-21,2827.52,2016,8,21,6,33,3,234,1,381.64,4878.392000000001,43.286,1245.7377142857138,1335.2558733333333,1294.2290718933286,1427.7048402953587,0.4149542171768262,False,Normal
2016-08-22,66.632,2016,8,22,0,34,3,235,0,2827.52,851.4739999999999,1941.952,1133.617428571428,1272.7452066666667,1366.0785142749228,1424.8394237894736,-0.7812230765314653,False,Normal
2016-08-23,1202.278,2016,8,23,1,34,3,236,0,66.632,196.112,2052.567,1277.3554285714279,1244.40224,1302.4461985012078,1424.3718577731092,-0.289195164174772,False,Normal
2016-08-24,7194.775000000001,2016,8,24,2,34,3,237,0,1202.278,586.896,2033.2559999999999,2221.3381428571424,1416.4528733333332,2532.4426024319114,1436.4691389937109,2.3071031442010317,False,Normal
2016-08-25,178.52599999999998,2016,8,25,3,34,3,238,0,7194.775000000001,497.59000000000003,860.9159999999999,2175.7575714285713,1393.70654,2571.2131987070334,1433.8374587866108,-0.7327440864014073,False,Normal
2016-08-27,639.9739999999999,2016,8,27,5,34,3,240,1,178.52599999999998,3378.9320000000002,3029.386,1784.4778571428565,1314.0594733333335,2565.999728768908,1432.1801237995826,-0.5328179684903933,False,Normal
2016-08-28,6491.293,2016,8,28,6,34,3,241,1,639.9739999999999,381.64,448.082,2657.285428571428,1515.49984,3009.9759408409323,1442.7199422916667,2.002313817385711,False,Normal
2016-08-29,246.5,2016,8,29,0,35,3,242,0,6491.293,2827.52,525.72,2288.568285714285,1506.1925066666665,3140.885523752106,1440.2329985446986,-0.7032937952767665,False,Normal
2016-08-31,2601.797,2016,8,31,2,35,3,244,0,246.5,66.632,2.025,2650.734714285714,1592.8515733333334,2984.234434370152,1442.6428823651452,0.31715788234987313,False,Normal
2016-09-01,2367.564,2016,9,1,3,35,3,245,0,2601.797,1202.278,2693.168,2817.2041428571424,1581.9981066666667,2921.817506889923,1444.5578329192547,0.21567452046153343,False,Normal
2016-09-03,1874.898,2016,9,3,5,35,3,247,1,2367.564,7194.775000000001,208.272,2057.221714285714,1637.552306666667,2194.8388884232186,1445.4469654958677,0.002222948872215407,False,Normal
2016-09-04,1071.284,2016,9,4,6,35,3,248,1,1874.898,178.52599999999998,525.95,2184.758571428571,1655.7301066666666,2090.9576162162125,1444.6754954639175,-0.34594938542968123,False,Normal
2016-09-05,934.1030000000001,2016,9,5,0,36,3,249,0,1071.284,639.9739999999999,2395.024,2226.7769999999996,1607.0327399999999,2057.427344392336,1443.6249347736625,-0.4053841750075986,False,Normal
2016-09-06,919.674,2016,9,6,1,36,3,250,0,934.1030000000001,6491.293,958.857,1430.8314285714282,1605.7266399999999,864.654047807127,1442.549060164271,-0.411635657201341,False,Normal
2016-09-07,2922.667,2016,9,7,2,36,3,251,0,919.674,246.5,29.97,1813.1409999999994,1702.1498733333333,845.1398222554452,1445.582088729508,0.45617743266563365,False,Normal
2016-09-08,89.64,2016,9,8,3,36,3,252,0,2922.667,2601.797,443.802,1454.261428571428,1690.3444733333333,977.4527693717905,1442.8092010224948,-0.7712546724623252,False,Normal
2016-09-10,1415.726,2016,9,10,5,36,3,254,1,89.64,2367.564,3712.162,1318.2845714285709,1613.7966066666668,891.6668801224193,1442.7539291836736,-0.1967170734346016,False,Normal
2016-09-11,1962.13,2016,9,11,6,36,3,255,1,1415.726,1874.898,1011.696,1330.7462857142852,1645.4777399999998,901.300016403085,1443.8117215885948,0.04001692591321161,False,Normal
2016-09-12,707.824,2016,9,12,0,37,3,256,0,1962.13,1071.284,1290.478,1278.8234285714282,1626.05594,928.78863150553,1442.315811585366,-0.5034214013793379,False,Normal
2016-09-13,2109.42,2016,9,13,1,37,3,257,0,707.824,934.1030000000001,72.65,1446.7258571428567,1693.9482733333336,961.7353970849292,1443.668964097363,0.10383152237286307,False,Normal
2016-09-14,3262.42,2016,9,14,2,37,3,258,0,2109.42,919.674,494.86920000000003,1781.4038571428566,1786.1999666666668,1139.0424237443667,1447.3506463562753,0.6033781970824711,False,Normal
2016-09-15,2535.85,2016,9,15,3,37,3,259,0,3262.42,2922.667,968.206,1726.1442857142852,1838.4547666666667,1082.4230486985527,1449.549634949495,0.28858580554408425,False,Normal
2016-09-16,31.12,2016,9,16,4,37,3,260,0,2535.85,89.64,760.1120000000001,1717.7842857142855,1814.1550333333334,1097.2928629832008,1446.689897782258,-0.7966089408092517,False,Normal
2016-09-17,11525.006,2016,9,17,5,37,3,261,1,31.12,1415.726,4878.392000000001,3161.9671428571423,2035.7088333333334,3845.2355678608883,1466.9681997987927,4.183211120588247,True,High Sales
2016-09-18,3924.32,2016,9,18,6,37,3,262,1,11525.006,1962.13,851.4739999999999,3442.2799999999993,2138.1370333333334,3814.5896471816345,1471.9026411646585,0.890151782503364,False,Normal
2016-09-19,500.38,2016,9,19,0,38,3,263,0,3924.32,707.824,196.112,3412.645142857142,2148.2793,3840.09425837159,1469.955702004008,-0.593298210042356,False,Normal
2016-09-20,1836.052,2016,9,20,1,38,3,264,0,500.38,2109.42,586.896,3373.592571428571,2189.9178333333334,3856.9097716706992,1470.6878946,-0.014607398157940215,False,Normal
2016-09-21,6982.058,2016,9,21,2,38,3,265,0,1836.052,3262.42,497.59000000000003,3904.9694285714277,2406.0667666666664,4088.3299723982973,1481.6886333333332,2.214941765186111,False,Normal
2016-09-22,1783.504,2016,9,22,3,38,3,266,0,6982.058,2535.85,3378.9320000000002,3797.491428571428,2352.8858333333333,4139.885640344944,1482.2898591633466,-0.037374248689284954,False,Normal
2016-09-24,4180.614,2016,9,24,5,38,3,268,1,1783.504,31.12,381.64,4390.276285714285,2479.5183,3793.270151412439,1487.6543206759443,1.0011932529699936,False,Normal
2016-09-25,3033.757,2016,9,25,6,38,3,269,1,4180.614,11525.006,2827.52,3177.2407142857132,2486.3928666666666,2120.101414371699,1490.721984722222,0.5043080832237347,False,Normal
2016-09-26,3722.273,2016,9,26,0,39,3,270,0,3033.757,3924.32,66.632,3148.3768571428564,2608.2475666666664,2109.5845136309304,1495.1408976237624,0.8026132682058339,False,Normal
2016-09-27,2382.958,2016,9,27,1,39,3,271,0,3722.273,500.38,1202.278,3417.3165714285706,2647.603566666666,1815.2024498156102,1496.8954768774704,0.22234409679325923,False,Normal
2016-09-28,1058.364,2016,9,28,2,39,3,272,0,2382.958,1836.052,7194.775000000001,3306.218285714285,2443.0565333333334,1947.1183574996696,1496.0305232741619,-0.35154708103874294,False,Normal
2016-10-01,1158.414,2016,10,1,5,39,4,275,1,1058.364,6982.058,178.52599999999998,2474.269142857142,2475.719466666667,1225.0108434336862,1495.3659238188977,-0.3081996007224409,False,Normal
2016-10-02,1269.266,2016,10,2,6,39,4,276,1,1158.414,1783.504,639.9739999999999,2400.806571428571,2496.695866666667,1287.1809148343991,1494.9217196463653,-0.26017206560977,False,Normal
2016-10-03,275.218,2016,10,3,0,40,4,277,0,1269.266,4180.614,6491.293,1842.8928571428569,2289.4933666666666,1232.3789020397808,1492.5301437254902,-0.6908514870336524,False,Normal
2016-10-04,505.58,2016,10,4,1,40,4,278,0,275.218,3033.757,246.5,1481.7247142857138,2298.1293666666666,1195.1079329492388,1490.5987344422701,-0.5910452675371609,False,Normal
2016-10-05,851.092,2016,10,5,2,40,4,279,0,505.58,3722.273,2601.797,1071.5559999999996,2239.7725333333337,679.4201214820098,1489.3496978515625,-0.44134936929582,False,Normal
2016-10-08,222.12,2016,10,8,5,40,4,282,1,851.092,2382.958,2367.564,762.8648571428566,2168.2577333333334,429.03087876255535,1486.879464522417,-0.713856629560739,False,Normal
2016-10-09,2133.5350000000003,2016,10,9,6,40,4,283,1,222.12,1058.364,1874.898,916.4607142857138,2176.8789666666667,674.6208880254152,1488.1375492217899,0.1142795432407055,False,Normal
2016-10-10,1855.008,2016,10,10,0,41,4,284,0,2133.5350000000003,1158.414,1071.284,1015.9741428571424,2203.0031,761.9808848381772,1488.8499190291263,-0.006394556210155832,False,Normal
2016-10-11,1011.8955,2016,10,11,1,41,4,285,0,1855.008,1269.266,934.1030000000001,979.2069285714281,2205.5961833333336,753.8883966101996,1487.92558875969,-0.3716799385007928,False,Normal
2016-10-12,2390.758,2016,10,12,2,41,4,286,0,1011.8955,275.218,919.674,1281.4269285714279,2254.632316666667,843.3666466570153,1489.6718796905222,0.22572351055105175,False,Normal
2016-10-13,371.65999999999997,2016,10,13,3,41,4,287,0,2390.758,505.58,2922.667,1262.2954999999997,2169.59875,865.137670257869,1487.5135555984555,-0.6490672022094166,False,Normal
2016-10-15,3219.554,2016,10,15,5,41,4,289,1,371.65999999999997,851.092,89.64,1600.647214285714,2273.9292166666664,1106.8859072855942,1490.8508204238922,0.58480615219253,False,Normal
2016-10-16,824.97,2016,10,16,6,41,4,290,1,3219.554,222.12,1415.726,1686.7686428571426,2254.23735,1000.0498343837794,1489.5702803846152,-0.45266693931903285,False,Normal
2016-10-17,77.88,2016,10,17,0,42,4,291,0,824.97,2133.5350000000003,1962.13,1393.1036428571422,2191.429016666667,1139.1405085393064,1486.8607021113244,-0.7763497885894587,False,Normal
2016-10-18,378.494,2016,10,18,1,42,4,292,0,77.88,1855.008,707.824,1182.173071428571,2180.4513500000003,1175.4773313892524,1484.7373942528736,-0.6461063158477812,False,Normal
2016-10-19,2135.09,2016,10,19,2,42,4,293,0,378.494,1011.8955,2109.42,1342.629428571428,2181.3070166666666,1224.0175831562153,1485.9808982791587,0.11495325970139358,False,Normal
2016-10-20,720.086,2016,10,20,3,42,4,294,0,2135.09,2390.758,3262.42,1103.9619999999995,2096.56255,1145.9760098739541,1484.5192667938932,-0.4981087896488182,False,Normal
2016-10-22,15.128,2016,10,22,5,42,4,296,1,720.086,371.65999999999997,2535.85,1053.0288571428566,2012.5384833333333,1190.9869895946688,1481.7204262857144,-0.8035376055290748,False,Normal
2016-10-23,2262.296,2016,10,23,6,42,4,297,1,15.128,3219.554,31.12,916.2777142857137,2086.9110166666665,926.3089620419312,1483.2044102661598,0.17006629899290288,False,Normal
2016-10-24,831.145,2016,10,24,0,43,4,298,0,2262.296,824.97,11525.006,917.1598571428566,1730.4489833333334,926.2104505345629,1481.967105882353,-0.44999157009411367,False,Normal
2016-10-25,1425.412,2016,10,25,1,43,4,299,0,831.145,77.88,3924.32,1109.664428571428,1647.15205,860.398965988404,1481.859993939394,-0.19252053476050165,False,Normal
2016-10-26,1395.333,2016,10,26,2,43,4,300,0,1425.412,378.494,500.38,1254.9271428571424,1676.9838166666666,800.1047668895862,1481.6964268431002,-0.20555250737853312,False,Normal
2016-10-28,104.51,2016,10,28,4,43,4,302,0,1395.333,2135.09,1836.052,964.8442857142852,1619.26575,795.9001536442033,1479.0979618867925,-0.7648121234138153,False,Normal
2016-10-29,244.24,2016,10,29,5,43,4,303,1,104.51,720.086,6982.058,896.8662857142851,1394.6718166666665,839.4203541930186,1476.7724290018832,-0.7042729587501783,False,Normal
2016-10-30,2122.044,2016,10,30,6,43,4,304,1,244.24,15.128,1783.504,1197.8542857142852,1405.9564833333332,848.253183536732,1477.9853454887218,0.1093009735623982,False,Normal
2016-10-31,3211.009,2016,10,31,0,44,4,305,0,2122.044,2262.296,4180.614,1333.3847142857137,1373.6363166666667,1088.4528041628023,1481.2367969981237,0.5811039610950507,False,Normal
2016-11-01,3106.1059999999998,2016,11,1,1,44,4,306,0,3211.009,831.145,3033.757,1658.3791428571421,1376.04795,1242.2642913473662,1484.2796232209737,0.5356538788599577,False,Normal
2016-11-02,5528.551,2016,11,2,2,44,4,307,0,3106.1059999999998,1425.412,3722.273,2244.5418571428568,1436.2572166666664,1905.1759690458457,1491.8390089719626,1.5851979763594517,False,Normal
2016-11-03,2800.846,2016,11,3,3,44,4,308,0,5528.551,1395.333,2382.958,2445.3294285714283,1450.1868166666668,1874.579148885047,1494.28118619403,0.4033974886415234,False,Normal
2016-11-05,834.874,2016,11,5,5,44,4,310,1,2800.846,104.51,1058.364,2549.667142857142,1442.73715,1737.9206201899572,1493.053239851024,-0.4483759503629843,False,Normal
2016-11-06,11.481,2016,11,6,6,44,4,311,1,834.874,244.24,1158.414,2516.4158571428566,1404.50605,1790.8035226887523,1490.2993881040893,-0.8051176980899298,False,Normal
2016-11-07,3073.073,2016,11,7,0,45,4,312,0,11.481,2122.044,1269.266,2652.2771428571423,1464.63295,1791.972541249013,1493.2358883116883,0.5213420615957058,False,Normal
2016-11-08,12196.997,2016,11,8,1,45,4,313,0,3073.073,3211.009,275.218,3935.989714285714,1862.0255833333333,4052.181791586422,1513.0576681481482,4.474356714243742,True,High Sales
2016-11-09,4620.2919999999995,2016,11,9,2,45,4,314,0,12196.997,3106.1059999999998,505.58,4152.301999999999,1999.18265,4040.89695564256,1518.801169685767,1.1916873404313735,False,Normal
2016-11-10,3536.904,2016,11,10,3,45,4,315,0,4620.2919999999995,5528.551,851.092,3867.7809999999995,2088.7097166666663,3997.7301315672426,1522.5246066420666,0.722300633735543,False,Normal
2016-11-11,542.178,2016,11,11,4,45,4,316,0,3536.904,2800.846,222.12,3545.1141428571423,2099.3783166666667,4184.964455116648,1520.7191801104973,-0.5751888848823282,False,Normal
2016-11-12,1127.992,2016,11,12,5,45,4,317,1,542.178,834.874,2133.5350000000003,3586.988142857142,2065.8602166666665,4154.683476550746,1519.9972551470587,-0.32138018089418047,False,Normal
2016-11-13,2867.9132,2016,11,13,6,45,4,318,1,1127.992,11.481,1855.008,3995.049885714285,2099.623723333333,3875.8995834274833,1522.470495412844,0.4324549012539121,False,Normal
2016-11-14,2512.71,2016,11,14,0,46,4,319,0,2867.9132,3073.073,1011.8955,3914.9980285714278,2149.650873333333,3903.8019405242185,1524.2841208791208,0.2785602113959661,False,Normal
2016-11-15,702.17,2016,11,15,1,46,4,320,0,2512.71,12196.997,2390.758,2272.879885714285,2093.3646066666665,1543.4220937994671,1522.7811700182817,-0.5058710430955635,False,Normal
2016-11-16,4072.334,2016,11,16,2,46,4,321,0,702.17,4620.2919999999995,371.65999999999997,2194.600171428571,2216.720406666667,1412.8993852603162,1527.4336386861314,0.9542800578810463,False,Normal
2016-11-17,3885.986,2016,11,17,3,46,4,322,0,4072.334,3536.904,3219.554,2244.469028571428,2238.934806666666,1473.0527355189672,1531.7297267759564,0.8735432636583351,False,Normal
2016-11-19,1040.784,2016,11,19,5,46,4,324,1,3885.986,542.178,824.97,2315.6984571428566,2246.128606666666,1386.5336665770399,1530.8370981818182,-0.35916375973899867,False,Normal
2016-11-20,2861.15,2016,11,20,6,46,4,325,1,1040.784,1127.992,77.88,2563.2924571428566,2338.9042733333335,1290.5170079418963,1533.2514591651543,0.4295246895710015,False,Normal
2016-11-21,3613.5748,2016,11,21,0,47,4,326,0,2861.15,2867.9132,378.494,2669.815542857142,2446.7403,1349.2883256820878,1537.0201608695652,0.7555188845484878,False,Normal
2016-11-22,614.499,2016,11,22,1,47,4,327,0,3613.5748,2512.71,2135.09,2398.6425428571424,2396.0539333333336,1560.3618321388697,1535.351949005425,-0.5438552204749789,False,Normal
2016-11-23,3450.1879999999996,2016,11,23,2,47,4,328,0,614.499,702.17,720.086,2791.216542857142,2487.057333333333,1399.8394327334017,1538.808331768953,0.68473021791237,False,Normal
2016-11-24,1218.7640000000001,2016,11,24,3,47,4,329,0,3450.1879999999996,4072.334,15.128,2383.5636857142854,2527.1785333333332,1379.938508388254,1538.2316753153152,-0.28205246991695526,False,Normal
2016-11-25,13.12,2016,11,25,4,47,4,330,0,1218.7640000000001,3885.986,2262.296,1830.2971142857136,2452.2059999999997,1451.687804181371,1535.488668705036,-0.8044075879426194,False,Normal
2016-11-26,1484.0819999999999,2016,11,26,5,47,4,331,1,13.12,1040.784,831.145,1893.6253999999994,2473.9705666666664,1420.8474894808235,1535.396376660682,-0.16710127768746383,False,Normal
2016-11-27,3109.7835,2016,11,27,6,47,4,332,1,1484.0819999999999,2861.15,1425.412,1929.144471428571,2530.1162833333337,1451.8351015024725,1538.2178589605735,0.5372471857951223,False,Normal
2016-11-28,1864.482,2016,11,28,0,48,4,333,0,3109.7835,3613.5748,1395.333,1679.2740714285708,2545.7545833333334,1250.1186715371628,1538.801515742397,-0.0022898682689600023,False,Normal
2016-11-29,2760.168,2016,11,29,1,48,4,334,0,1864.482,614.499,104.51,1985.7982142857138,2634.2765166666663,1207.8677175475912,1540.9825273214287,0.38577341263646064,False,Normal
2016-11-30,1798.3970000000002,2016,11,30,2,48,4,335,0,2760.168,3450.1879999999996,244.24,1749.8280714285709,2686.0817499999994,1020.9942010064706,1541.4413766488415,-0.03092173470277123,False,Normal
2016-12-01,7130.594,2016,12,1,3,48,4,336,0,1798.3970000000002,1218.7640000000001,2122.044,2594.3752142857143,2853.0334166666667,2233.546087334696,1551.3864880782917,2.279296201330661,False,Normal
2016-12-03,1972.645,2016,12,3,5,48,4,338,1,7130.594,13.12,3211.009,2874.3073571428567,2811.754616666666,1962.4603898905073,1552.1347269982239,0.04457263561362051,False,Normal
2016-12-04,5185.814,2016,12,4,6,48,4,339,1,1972.645,1484.0819999999999,3106.1059999999998,3403.1262142857136,2881.0782166666663,2023.21095546888,1558.577420744681,1.4367043695511716,False,Normal
2016-12-05,897.322,2016,12,5,0,49,4,340,0,5185.814,3109.7835,5528.551,3087.0602857142853,2726.7039166666664,2238.0801495871888,1557.4070571681416,-0.42131984390828736,False,Normal
2016-12-06,6061.502,2016,12,6,1,49,4,341,0,897.322,1864.482,2800.846,3686.634571428571,2835.39245,2411.437922146991,1565.3648220848056,1.8161033534914208,False,Normal
2016-12-07,1338.298,2016,12,7,2,49,4,342,0,6061.502,2760.168,834.874,3483.510285714285,2852.17325,2557.919894850022,1564.964351499118,-0.23026338733695684,False,Normal
2016-12-08,2672.728,2016,12,8,3,49,4,343,0,1338.298,1798.3970000000002,11.481,3608.414714285714,2940.881483333333,2482.1455250789686,1566.914639612676,0.3478893178952567,False,Normal
2016-12-09,34.02,2016,12,9,4,49,4,344,0,2672.728,7130.594,3073.073,2594.6184285714276,2839.5797166666666,2241.3667235386974,1564.2206244288225,-0.7953524921044313,False,Normal
2016-12-10,3080.38,2016,12,10,5,49,4,345,1,34.02,1972.645,12196.997,2752.8662857142854,2535.6924833333333,2229.2063387640637,1566.8805531578948,0.5245078790736791,False,Normal
2016-12-11,1590.894,2016,12,11,6,49,4,346,1,3080.38,5185.814,4620.2919999999995,2239.3062857142854,2434.7125500000006,1974.8798825006752,1566.9226082311734,-0.12082410559805992,False,Normal
2016-12-12,1448.854,2016,12,12,0,50,4,347,0,1590.894,897.322,3536.904,2318.0965714285708,2365.1108833333333,1922.7298705599794,1566.7161945804196,-0.18236409664381248,False,Normal
2016-12-13,1023.386,2016,12,13,1,50,4,348,0,1448.854,6061.502,542.178,1598.3657142857137,2381.1511499999997,1018.0409818950703,1565.7679743455496,-0.36670158545157266,False,Normal
2016-12-14,488.744,2016,12,14,2,50,4,349,0,1023.386,1338.298,1127.992,1477.0008571428566,2359.8428833333332,1101.435712896483,1563.8916259581881,-0.5983396021559041,False,Normal
2016-12-15,5494.796,2016,12,15,3,50,4,350,0,488.744,2672.728,2867.9132,1880.153428571428,2447.4056433333335,1864.3208869325385,1570.7279813913044,1.570573346693517,False,Normal
2016-12-16,4.98,2016,12,16,4,50,4,351,0,5494.796,34.02,2512.71,1876.0048571428565,2363.814643333333,1869.1397528156594,1568.0096689236111,-0.8079343094795978,False,Normal
2016-12-17,1918.492,2016,12,17,5,50,4,352,1,4.98,3080.38,702.17,1710.0208571428568,2404.35871,1794.4605200504645,1568.6170906412478,0.021110405712883817,False,Normal
